,Apparel,Automotive,Beauty,Beverage,Business,Construction,Dining,Education,Financial,Food,Health and Medicine,Household,Shopping and Retail,Toiletries,Tourism and Travel,Transport and Logistics,Slogan,EncodedValues
5602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dentistry with heart,"[695000000, 507000000, 543000000]"
5603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Perfect smile perfect you,"[754000000, 466500000, 712500000]"
5604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Making top quality dentistry affordable,"[679333333, 403000000, 629000000]"
5605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Filling the gap in dentistry,"[491000000, 360000000, 471000000]"
5606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,My child's dentist,"[384000000, 437000000, 470000000]"
5607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The dental professionals,"[551000000, 459500000, 518000000]"
5608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Caring for the community,"[609000000, 380000000, 711000000]"
5609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,For a stunning smile,"[706500000, 556000000, 676500000]"
5610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Private dentistry in a relaxing high tech environment,"[660749999, 398500000, 581500000]"
5611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,For happy healthy smiles,"[804000000, 495333333, 731000000]"
5612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nothing but the tooth,"[505999999, 352000000, 488999999]"
5613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dentistry that makes you smile,"[699000000, 414499999, 697000000]"
5614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Simply better dentistry,"[0, 0, 0]"
5615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A reason to smile,"[708000000, 397500000, 691500000]"
5616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Smile chew laugh live,"[703000000, 504333333, 679000000]"
5617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,An experience to smile about,"[739000000, 416500000, 733000000]"
5618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Care in an environment of excellence,"[728500000, 437500000, 601000000]"
5619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Catering to all of your dental needs and desires,"[574333333, 488666666, 491666666]"
5620,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Giving you one more reason to smile,"[675000000, 354000000, 646333333]"
5621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Look great feel great,"[709000000, 410999999, 626666666]"
5622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Smile with confidence,"[671000000, 404000000, 650000000]"
5623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,You smile we smile,"[789000000, 462000000, 772000000]"
5624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your friendly local Cambridge dentist,"[615000000, 414666666, 632666666]"
5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Caring for you your smile,"[789000000, 462000000, 772000000]"
5626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Committed to dental excellence,"[630000000, 504500000, 551000000]"
5627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Committed to excellence,"[787000000, 530000000, 740000000]"
5628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A leading visionary in dental care,"[632333333, 398000000, 532666666]"
5629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your smile is our passion,"[771000000, 534999999, 697500000]"
5630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Great teeth great smile great life,"[691400000, 445800000, 651200000]"
5631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your smile in safe hands,"[716333333, 391333333, 693666666]"
5632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Care for your smile,"[789000000, 462000000, 772000000]"
5633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Creating beautiful smiles,"[775000000, 516500000, 694500000]"
5634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Creating brighter smiles,"[789000000, 462000000, 772000000]"
5635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Beauty is power A smile its sword,"[637666666, 532666666, 663000000]"
5636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your smile Our passion Your life,"[736666666, 543000000, 661333333]"
5637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Compassionate prevention pursuit of excellence,"[613333333, 470333333, 600666666]"
5638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Anadin When only fast will do,"[536500000, 328500000, 648000000]"
5639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nothing acts faster than Anadin,"[564000000, 419000000, 611000000]"
5640,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Excedrin The Headache Medicine,"[0, 0, 0]"
5641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Aleve All Day Strong All Day Long,"[0, 0, 0]"
5642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The More You Know The More You Trust Bayer,"[0, 0, 0]"
5643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Take it for Pain Take it for Life,"[0, 0, 0]"
5644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All you need is Midol,"[545000000, 367000000, 505999999]"
5645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Because your period's more than a pain,"[200000000, 627000000, 347000000]"
5646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Solpadeine Power to hit pain where it hurts,"[280000000, 548999999, 411666666]"
5647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Paramol You can't hit pain much harder,"[297500000, 587500000, 431000000]"
5648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,For Better Relief Advance to Advil,"[0, 0, 0]"
5649,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Advil Stronger than pain,"[200000000, 627000000, 347000000]"
5650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tylenol The pain reliever hospitals use most,"[356666666, 517666666, 413333333]"
5651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nurofen Targeted Relief For Pain,"[0, 0, 0]"
5652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Crunch No judgments,"[465000000, 426999999, 554000000]"
5653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Making fitness fun,"[741000000, 582000000, 700000000]"
5654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We all crunch,"[479000000, 417000000, 500000000]"
5655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jetts Workout on your terms,"[557000000, 360000000, 550000000]"
5656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Results not promises,"[664000000, 390000000, 647000000]"
5657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Get the body you want at the studio you love,"[654750000, 501499999, 566000000]"
5658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The last real gym,"[646500000, 452500000, 592500000]"
5659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stop paying for it,"[0, 0, 0]"
5660,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Take back your body,"[535500000, 360500000, 549000000]"
5661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Live life love fitness,"[704333333, 542333333, 625666666]"
5662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,It's never too late to feel great,"[569666666, 458666666, 545666666]"
5663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The fitness leader,"[634500000, 514000000, 663000000]"
5664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Where fitness comes naturally,"[604500000, 444500000, 645000000]"
5665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Forever fit forever strong,"[654500000, 474499999, 632500000]"
5666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Always something happening,"[0, 0, 0]"
5667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bodies of stamina strength,"[673000000, 530000000, 742000000]"
5668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Everyone in life needs balance,"[632333333, 446333333, 547333333]"
5669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Solutions for moving better and feeling healthier,"[650000000, 386000000, 650000000]"
5670,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The quickest way to a top shape,"[577333333, 361000000, 564000000]"
5671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The fastest way to get in shape,"[580333333, 339000000, 544000000]"
5672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Why wait Join today and feel great,"[610666666, 393666666, 582000000]"
5673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The future fitness,"[656500000, 532500000, 624500000]"
5674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Where membership means something,"[402000000, 463000000, 483500000]"
5675,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,It's not just a Chicago gym It's a Fitness Formula Club,"[584000000, 500000000, 596000000]"
5676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,One life Live well,"[668000000, 559000000, 589000000]"
5677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The only thing worth losing is weight,"[473000000, 374000000, 568000000]"
5678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Anything you can conceive you can achieve,"[655000000, 398250000, 635250000]"
5679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fitness for everyday people,"[558500000, 345500000, 568000000]"
5680,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Enjoy life Get fit,"[648000000, 497000000, 600000000]"
5681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Find your Fierce,"[0, 0, 0]"
5682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dance inspired fitness,"[667000000, 544000000, 713000000]"
5683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Improve yourself,"[0, 0, 0]"
5684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your journey to a healthier life,"[666500000, 524000000, 633000000]"
5685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Train like a Champion,"[744000000, 440000000, 628000000]"
5686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Everything you expect from a health club except the high price,"[600200000, 391999999, 527399999]"
5687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Les Mills For a fitter planet,"[627000000, 434999999, 611000000]"
5688,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Turn it up,"[0, 0, 0]"
5689,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The club that never closes,"[586500000, 378500000, 552500000]"
5690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The best little gym in Ashland,"[587500000, 459999999, 557000000]"
5691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your space Your time Your gym,"[611000000, 400333333, 510000000]"
5692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,More than just a gym,"[584000000, 500000000, 596000000]"
5693,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Like no other gym,"[562500000, 424000000, 598000000]"
5694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Welcome to a gym that understands you,"[584000000, 500000000, 596000000]"
5695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your gym your time,"[572000000, 420500000, 516000000]"
5696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Life's tough Get fit,"[536500000, 429500000, 605500000]"
5697,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Glow fitness come join the party,"[627500000, 471750000, 594000000]"
5698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,One life Be fit for it,"[648000000, 497000000, 600000000]"
5699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Have fun Be fit,"[732499999, 533500000, 657500000]"
5700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Rise to the challenge,"[595000000, 525000000, 468000000]"
5701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your gateway to fitness downtown,"[610000000, 456500000, 656000000]"
5702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Health strength,"[673000000, 530000000, 742000000]"
5703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Integrative fitness for a healthy lifestyle,"[672000000, 501000000, 678666666]"
5704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Where health beauty and fitness meet,"[674250000, 434999999, 611250000]"
5705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,You too can be fighting fit,"[629000000, 364000000, 601666666]"
5706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fitness has never been so much fun,"[836999999, 632000000, 704000000]"
5707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Building confidence Building fitness,"[658000000, 468000000, 673000000]"
5708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Our goal is to help you reach yours,"[650666666, 410333333, 639333333]"
5709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your local health club,"[670666666, 368000000, 593000000]"
5710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Perspire to greatness,"[776000000, 443000000, 676000000]"
5711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The evolution of fitness for HER,"[590000000, 581000000, 586500000]"
5712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,More boom for your buck,"[562000000, 513500000, 526499999]"
5713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Strength that shows,"[591000000, 409999999, 583000000]"
5714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Be part of the Elite,"[476999999, 336000000, 521000000]"
5715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bespoke fitness for all ages,"[611500000, 451500000, 581500000]"
5716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Changing bodies changing lives,"[631500000, 510500000, 582499999]"
5717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Makes it easy,"[747000000, 382000000, 679000000]"
5718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Love your body,"[595000000, 462000000, 576000000]"
5719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A studio that offers you more,"[595500000, 414499999, 550500000]"
5720,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We change lives,"[588500000, 482000000, 585000000]"
5721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,It's time to get fit,"[598999999, 381000000, 537333333]"
5722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Passionate experts energizing lives,"[671000000, 482000000, 640000000]"
5723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Know your own strength,"[673000000, 530000000, 742000000]"
5724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The confidence to do what you need to,"[585666666, 379333333, 597000000]"
5725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We'll help you put your fitness first,"[645500000, 459250000, 654250000]"
5726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Be yourself,"[0, 0, 0]"
5727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Where winning is losing,"[0, 0, 0]"
5728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your body Your life,"[631500000, 510500000, 582499999]"
5729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Real people Real results,"[590500000, 395500000, 576500000]"
5730,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Making fitness fun,"[741000000, 582000000, 700000000]"
5731,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Live move flourish,"[608000000, 473000000, 564500000]"
5732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Where fitness is a way of life,"[634666666, 460333333, 589333333]"
5733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Take the 1st step,"[568000000, 348000000, 600000000]"
5734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A better quality of life,"[677000000, 462000000, 617500000]"
5735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Serious about strength,"[673000000, 530000000, 742000000]"
5736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Moving your life forward,"[668000000, 559000000, 589000000]"
5737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,New strength new beginnings,"[693333333, 447999999, 612000000]"
5738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,It's Never too late to be all you can be,"[552250000, 389250000, 541500000]"
5739,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,For those who want to look better and feel better,"[607333333, 436666666, 559000000]"
5740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We'll get there together,"[609000000, 367000000, 565000000]"
5741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,You re better off with LA Fitness,"[0, 0, 0]"
5742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We re on your side,"[532000000, 314000000, 582000000]"
5743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Exercise your options,"[637000000, 319000000, 636000000]"
5744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Every body needs something,"[570000000, 414499999, 541000000]"
5745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Success is not a gift It's a choice,"[681500000, 408000000, 644000000]"
5746,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Life Be fit for it,"[628000000, 434999999, 611000000]"
5747,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,David Lloyd Feel the difference,"[488999999, 315000000, 544000000]"
5748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The club for busy people,"[587000000, 401666666, 498333333]"
5749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Get in a workout Get on with your life,"[642000000, 561500000, 599000000]"
5750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We believe in a better you,"[705000000, 333000000, 656000000]"
5751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Investing in your life,"[668000000, 559000000, 589000000]"
5752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Big clubs Big energy,"[670000000, 500500000, 582000000]"
5753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your body session,"[552500000, 400000000, 548500000]"
5754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Resolve to live healthy,"[785500000, 445000000, 675000000]"
5755,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Play Train Relax,"[0, 0, 0]"
5756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Where Sarasota comes to play,"[659500000, 369000000, 611500000]"
5757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Throw away all your excuses,"[451999999, 361000000, 472000000]"
5758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Changing lives one workout at a time,"[613250000, 432749999, 547500000]"
5759,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,You curves will amaze you,"[612333333, 413999999, 586000000]"
5760,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The power to amaze yourself,"[660500000, 520500000, 600000000]"
5761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The woman's place,"[586000000, 352000000, 653000000]"
5762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Women training for the sport of life,"[627333333, 479666666, 612000000]"
5763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,First in women's health and fitness,"[665000000, 440000000, 648000000]"
5764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Look good Feel great,"[769500000, 390000000, 653000000]"
5765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Real fitness for every woman,"[677000000, 456000000, 644500000]"
5766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Escape the everyday,"[547000000, 314000000, 596000000]"
5767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fitness prescription for life,"[561500000, 436500000, 544500000]"
5768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your fitness Your schedule,"[558000000, 433500000, 695500000]"
5769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fitness got personal,"[609000000, 357000000, 472000000]"
5770,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fitter Healthier Happier,"[0, 0, 0]"
5771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Work with the best,"[0, 0, 0]"
5772,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Discover your potential,"[686000000, 409000000, 647000000]"
5773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Where fun fitness meet,"[697000000, 511666666, 663000000]"
5774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Get fit Feel good Have fun,"[751333333, 477666666, 652000000]"
5775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The place to feel good look great and stay strong,"[663142857, 391571428, 617428571]"
5776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The motivation to move you in body mind spirit,"[616800000, 473400000, 594000000]"
5777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Live happily ever active,"[647000000, 562000000, 632000000]"
5778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Don't just live live happily ever active,"[745666666, 501333333, 644000000]"
5779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Life's more fun when you move,"[666000000, 528000000, 608000000]"
5780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We take your fitness personally,"[563500000, 492000000, 589500000]"
5781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Get fit Stay strong Belong,"[654500000, 474499999, 632500000]"
5782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Building a better you,"[0, 0, 0]"
5783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Where your future takes shape,"[563666666, 448333333, 540000000]"
5784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Reach your potential,"[686000000, 409000000, 647000000]"
5785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Spreading fitness in over 70 cities,"[628500000, 520000000, 600000000]"
5786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Committed to fitness since 1932,"[645000000, 532000000, 696000000]"
5787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A better life for all of us,"[668000000, 559000000, 589000000]"
5788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The perfect body is a body in motion,"[622250000, 466500000, 604999999]"
5789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,See the difference in you,"[488999999, 315000000, 544000000]"
5790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Be transformed,"[0, 0, 0]"
5791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fitness for the real world,"[677500000, 430000000, 550500000]"
5792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Body under construction,"[553000000, 373000000, 574000000]"
5793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Better fitness Better price,"[569500000, 436000000, 578500000]"
5794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,If it doesn't challenge you it doesn't change you,"[552000000, 465000000, 524499999]"
5795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Personalised fitness for life,"[656500000, 545500000, 642500000]"
5796,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Changing the face of health clubs,"[657000000, 394333333, 569000000]"
5797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Total energy for life,"[679000000, 592000000, 621000000]"
5798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,You can't solve every problem with your head,"[522666666, 453666666, 572333333]"
5799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Putting your health first,"[709000000, 419000000, 619000000]"
5800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Strength for health,"[685000000, 348000000, 600000000]"
5801,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We've worked out how you can work out effectively,"[573000000, 373500000, 628000000]"
5802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Knowledge is power,"[597000000, 541000000, 617000000]"
5803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Quick results done right,"[671500000, 457000000, 664500000]"
5804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,As individual as you are,"[617000000, 347000000, 686000000]"
5805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,As unique as you,"[732000000, 400000000, 643000000]"
5806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Training for the serious fitness professional,"[620666666, 459000000, 645666666]"
5807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The personal training company,"[564000000, 365333333, 532666666]"
5808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Change your mind Change your body Change your life,"[644333333, 508666666, 591333333]"
5809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Where good health comes naturally,"[679333333, 357000000, 611666666]"
5810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Putting your health first,"[709000000, 419000000, 619000000]"
5811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,In the pursuit of health,"[582000000, 457500000, 573000000]"
5812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A life line to better health,"[611666666, 410333333, 559333333]"
5813,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Healing families naturally,"[725000000, 434999999, 598000000]"
5814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A balanced approach to health,"[615000000, 398000000, 601500000]"
5815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The natural health choice,"[654333333, 355666666, 590666666]"
5816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We help you to live healthy life,"[733500000, 469500000, 657000000]"
5817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wellness through homeopathy,"[0, 0, 0]"
5818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Get well Stay well,"[0, 0, 0]"
5819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A solid foundation for your health,"[612000000, 275000000, 618666666]"
5820,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Restoring health naturally,"[685000000, 348000000, 600000000]"
5821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Your path back to wellness,"[604666666, 363000000, 559666666]"
5822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helping the body's natural defences,"[642000000, 367000000, 516000000]"
5823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Discover the real power of homeopathy,"[652999999, 473000000, 602999999]"
