,Apparel,Automotive,Beauty,Beverage,Business,Construction,Dining,Education,Financial,Food,Health and Medicine,Household,Shopping and Retail,Toiletries,Tourism and Travel,Transport and Logistics,Slogan
4833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The traditional taste of Yorkshire
4834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bring a bit of taste back into your life
4835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Never say no to Panda
4836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sargento We re real cheese people
4837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Taste the real difference
4838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Just say cheese
4839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Persnickety people Exceptional cheese
4840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Our family's passion is cheese
4841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The persnickety cheese people
4842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perfectly paired with everyday
4843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mini Babybel It's kids stuff
4844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100 natural 100 fun
4845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Snack a little bigger
4846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Real cheese only smaller
4847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cathedral City The nation's favourite
4848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,You see it You want it
4849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Leerdammer Put pleasure first
4850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Try Leerdammer love Leerdammer
4851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Not as mild as you might think
4852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Only Philadelphia
4853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Love life it's delicious
4854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Spread a little Philly
4855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A little taste of heaven
4856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Butter your bread with Philly Light instead
4857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Philly Spreadable Heavenly
4858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Laughing Cow Reinvent snacking
4859,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Made with laughter
4860,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Have you laughed today
4861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Live to laugh
4862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Athenos Made the Greek way
4863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Approved by Yiayia
4864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Athenos makes the salad
4865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ever so clever cubes
4866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Because feta can be so much better
4867,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Taste real cheese
4868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,EasiSingles Goodness made easy
4869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Come join our herd
4870,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Made grandma's way
4871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Make it right with Tre Stelle
4872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Saputo Authentic Italian cheese maker since 1954
4873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cheese The way Mother Earth intended it to be
4874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Deliciously different cheddar
4875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cracker Barrel Cheddar perfected
4876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Kraft cheese Make something amazing
4877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,For moms who give 100
4878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,For growing bodies And smiling faces
4879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Have a happy sandwich
4880,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Milk makes Kraft Singles taste better
4881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,More milk makes em good
4882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Good food to grow up on
4883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,You put us on top America
4884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Flavor like that without the fat
4885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Unleash the cheese
4886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,There's no single cheese like Velveeta
4887,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,It's perfect for pizza
4888,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Make meals legendary
4889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Italian style seasoning cheese
4890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100 great parmesan taste
4891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,So many other pastabilities
4892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All the taste All the time
4893,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cheese adds a slice of life
4894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Anyway you please it cheese it
4895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Don't be without it
4896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wisconsin cheese Outdo ordinary
4897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Great cheese comes from happy cows Happy cows come from California
4898,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Handmade in Vermont
4899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Joseph Farms California natural cheese
4900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Only real good stuff inside
4901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All natural Local Quality Delicious
4902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Boar's Head has cheese Pass it on
4903,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Artisan cheeses from farm to table
4904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pilgrims Choice Well chosen
4905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Good choice pilgrim
4906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,When you re choosing cheddar make it Pilgrims Choice
4907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wyke Farms Made from nature by nature
4908,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Over 100 years of family farming
4909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Somerset farming since 1902
4910,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mature by nature
4911,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Love cheddar You'll love Leskol
4912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Love Primula Anywhere anytime anybody
4913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perfect for sharing
4914,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The only cheese you can squeeze
4915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Charleville Ireland's favourite cheese
4916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,For the love of cheese
4917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Charleville the home of Irish cheddar
4918,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,None of your fancy stuff
4919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dubliner The secret's in the taste
4920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Character in every bite
4921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Kilmeaden The fillet of cheddar
4922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,More than just strong Seriously
4923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,It's all about the taste
4924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The family's favourite Scottish cheddar
4925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Davidstow Cheddar from Cornwall
4926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Herds of Dairylea goodness
4927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dairylea A good source of calcium
4928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Toy with them then destroy them
4929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Handy for little fingers
4930,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,BelGioioso Quality never stops
4931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Classic Italian cheese made in the USA
4932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cabot World's best cheddar
4933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Flavor by nature
4934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A glass of milk in every one
4935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The No 1 cheese snack in the land
4936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Stringy cheese not mingy cheese
4937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Real cheese Real fun
4938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Champion cheese producers since 1989
4939,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Galbani Italy's favorite cheese brand
4940,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Masters of Italian
4941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The choice of Italy for cheese
4942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Masters in the art of good cheesemaking
4943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mild creamy Italian blue cheese
4944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Unique conditions make unique cheeses
4945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Frico Masters of Dutch cheese
4946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Passion for cheese
4947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bread Boursin all is well
4948,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bread wine Boursin
4949,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The smooth taste of France
4950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A great French camembert for all occasions
4951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A rich tradition of gourmet cheeses
4952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,French for goats cheese
4953,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,We make the most out of cheese
4954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jarlsberg Yours to share
4955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Only Jarlsberg is Jarlsberg
4956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jarlsberg make it special
4957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,You've got to taste it to believe it
4958,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perfectly paired with life
4959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Leave your friends speechless
4960,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Irresistibly sweet nutty
4961,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Karicka The mother's best
4962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Make it Swiss
4963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Le Gruyere Born in Switzerland in 1115
4964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No holes just taste
4965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Maturity that melts in your mouth
4966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rich smooth and distinctive
4967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Britain's favourite blue cheese brand
4968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A taste of the unexpected
4969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No ordinary island No ordinary cheese
4970,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Coon Australia's tastiest cheese
4971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The choice of COONoisseurs
4972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bega Real town Real cheese
4973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Better buy Bega
4974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mainland Good things take time
4975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,So simple It's perfect
4976,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Devondale One thing families agree on
4977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Easy peel cheese slices
4978,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The mild taste of pure nature
4979,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,County Line Only real cheese
4980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eat milk with every meal
4981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Amul slice Fully nice
4982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Melts your heart Melts in your mouth
4983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Amul cheese Yes please
4984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fine cheese for your finest occasions
4985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Go Dutch with Amul
4986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Born to be mild
4987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bladen Made for caterers
4988,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,WisPride Most spreadable ever
4989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Made with aged cheddar and a lot of pride
4990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,You re a Merkts man
4991,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Easy to spread impossible to resist
4992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Real cheese taste for real cheese lovers
4993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pringles Once you pop the fun doesn't stop
4994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Once you pop you can't stop
4995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lay's Get your smile on
4996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No one can eat just one
4997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jays can't stop eating em
4998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tostitos Share something good
4999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,They re floaty light
5000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Watch out They taste curly
5001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The flavour of a Quaver is never known to waver
5002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,You get a lovely lot of Quavers in a bag
5003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Feed your imagination
5004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Why have cotton when you can have silk
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lose yourself in a good book with Galaxy
5006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Think chocolate Think Galaxy
5007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Different every time
5008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Choose pleasure
5009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dove Silky smooth
5010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,It's not just dark It's Dove
5011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hello happy Hello Hershey s
5012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hershey's is mine yours our chocolate
5013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pure Hershey's Pure happiness
5014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,There's always a sweeter side
5015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,My Schmitten is only mine
5016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Time to get lost in Schmitten
5017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lindt Chocolate beyond compare
5018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100 pure passion
5019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Talk about delicious
5020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sweet dreams you can't resist
5021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Quality in a square
5022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,See you After Eight
5023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The After Eight you can enjoy before eight
5024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Better than sex It peaks 11 times
5025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lose yourself in the Toblerone triangle
5026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Make time for Toblerone
5027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pure chocolate Pure emotion
5028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Moments of timeless pleasure
5029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lose yourself in the dark
5030,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tenderness is inside
5031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dare to be tender
5032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,World famous because it is so good
5033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free the joy
5034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pure Cadburyness
5035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Your happiness loves Cadbury
5036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Say it with Silk
5037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The perfect way to end your day
5038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Let the taste take you away
5039,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Enjoy life Enjoy Goya
5040,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A gift for someone you love
5041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,For the love of chocolate
5042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cote'd Or Aphrodisiac
5043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,It deserves a little respect
5044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Deeply divine chocolates
5045,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Round But not round for long
5046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rich dark and perfectly smooth
5047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Made by Italians Enjoyed by Everyone
5048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Put Knorr in get more out
5049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ponti Adds more taste to every taste
5050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Buitoni All the freshness of Little Italy
5051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bring out the best
5052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bring out the Hellman's and bring out the best
5053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Keep it real
5054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A taste too good to waste
5055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Every sandwich wants Hellmann s
5056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Only the best tomatoes grow up to be Hunt s
5057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Better tomatoes make better ketchup Pick Hunt s
5058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The tastiest toy in the world
5059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Idun Just squeeze it
5060,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Any food tastes supreme with Heinz Salad Cream
5061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,It must be Wattie s
5062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Kraft Bite into Summer
5063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,You'll only think about salad
5064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Golden Mountain Helps give taste to food
5065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C mon Colman's light my fire
5066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A1 Yeah it's that important
5067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Calve For the lover
5068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,You can't eat without it
5069,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A good meal out deserves a great ketchup Insist on Heinz
5070,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Caution ketchup has kick
5071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Homepride Everyday Family Favourites
5072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lea Perrins The burger booster
5073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,How did you discover it
5074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Steak sauce only a cow could hate
5075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Worcester Saucerer
5076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Muir Glen tomatoes true to nature
5077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ragu Robusto Eat Life Up
5078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wish Bone The salad lover's salad dressing
5079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Frank's RedHot A thrill a bite
5080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HP The sauce of weekend pleasure
5081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Better taste Better nutrition Better eggs
5082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,It's EB
5083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The real thing Only better
5084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Egg Beaters Unbeatable
5085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The egg perfected
5086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Taste the healthy side of eggs
5087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Because breakfast matters
5088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happy hens lay really tasty eggs
5089,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happy hens lay tasty eggs
5090,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The chicken always come first
5091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,May possible by the egg
5092,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Making healthy lifestyles possible
5093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Because healthy shouldn't be hard
5094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Goldrich Means rich golden yolks
5095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,If the egg is Goldrich the yolk is golden
5096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,AllWhites A perfect protein
5097,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,It's not just any egg It's Naturegg
5098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Delicious day to day
5099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Exceptional every day
5100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Brilliant for breakfast
5101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sensational in salads
5102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The pick of our farms the pride of our nation
5103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,More space to stretch perch groom and nest
5104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Our hens live in more spacious accommodations
5105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cornfed Richer golden yolks
5106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The classic rural taste
5107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Do one good thing
5108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A fresh egg is Nulaid
5109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fabulous eggs by fabulous birds
5110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Anglia Better for everyone
5111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Simply delicious free range eggs
5112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Incredible
5113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The incredible edible egg
5114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Have you had an Egg today
5115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,An egg a day keeps the doctor away
5116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Go to work on an egg
5117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Serve eggs save money
5118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness is egg shaped
5119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Unbeatable for breakfast
5120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dedicated to quality
5121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Get cracking
5122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pride in every egg
5123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lion Quality So very British
5124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The pride of Britain
5125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,British Lion Eggs Fast food And good for you
5126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Real hot breakfast
5127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Two Chicks The whiter lighter egg
5128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Letting chickens be chickens
